filename	mark	label	offset1	offset2	span	code
S0004-06142006000700014-1	T2	ENFERMEDAD	72	82	prostatism	11441004
S0004-06142006000700014-1	T3	ENFERMEDAD	132	158	descending colon carcinoma	312113007
S0004-06142006000700014-1	T4	ENFERMEDAD	371	424	moderately differentiated adenocarcinoma of the colon	1701000119104
S0004-06142006000700014-1	T5	ENFERMEDAD	143	158	colon carcinoma	269533000
S0004-06142006000700014-1	T6	ENFERMEDAD	397	411	adenocarcinoma	443961001
S0004-06142006000700014-1	T7	ENFERMEDAD	475	497	lymph node involvement	30746006
S0004-06142006000700014-1	T8	ENFERMEDAD	955	970	colon carcinoma	269533000
S0004-06142006000700014-1	T9	ENFERMEDAD	1100	1107	lesions	157670007
S0004-06142006000700014-1	T10	ENFERMEDAD	1914	1948	right epididymis, a nodular lesion	118657002
S0004-06142006000700014-1	T11	ENFERMEDAD	2374	2388	adenocarcinoma	443961001
S0004-06142006000700014-1	T12	ENFERMEDAD	1664	1671	lesions	157670007
S0004-06142006000700014-1	T13	ENFERMEDAD	2906	2920	adenocarcinoma	443961001
S0004-06142006000700014-1	T14	ENFERMEDAD	2889	2920	metastasis of an adenocarcinoma	443961001
S0004-06142006000700014-1	T15	ENFERMEDAD	2812	2872	malignant epithelial neoformations with glandular structures	443961001
S0004-06142006000700014-1	T16	ENFERMEDAD	3509	3526	pulmonary nodules	445249002
S0004-06142006000700014-1	T17	ENFERMEDAD	3861	3878	pulmonary nodules	445249002
es-S0365-66912005001000011-1	T1	ENFERMEDAD	141	155	macular oedema	37231002
es-S0365-66912005001000011-1	T2	ENFERMEDAD	268	282	macular oedema	37231002
es-S0365-66912005001000011-1	T3	ENFERMEDAD	652	660	hypopyon	87807004
es-S0365-66912005001000011-1	T4	ENFERMEDAD	1542	1550	hypopyon	87807004
es-S0365-66912005001000011-1	T5	ENFERMEDAD	926	947	pseudoendophthalmitis	11131000119108
es-S0365-66912005001000011-1	T6	ENFERMEDAD	1213	1234	pseudoendophthalmitis	11131000119108
es-S0365-66912005001000011-1	T7	ENFERMEDAD	1496	1528	bullae in the corneal epithelium	421059009
es-S0365-66912005001000011-1	T8	ENFERMEDAD	1027	1041	pseudohypopyon	246995007
es-S0365-66912005000600011-1	T1	ENFERMEDAD	401	421	hypercholesterolemia	13644009
es-S0365-66912005000600011-1	T2	ENFERMEDAD	252	270	pemphigus vulgaris	49420001
es-S0365-66912005000600011-1	T3	ENFERMEDAD	1194	1212	Pemphigus Vulgaris	49420001
es-S0365-66912005000600011-1	T4	ENFERMEDAD	584	643	large blister in the nasal sector of the bulbar conjunctiva	112401000119106
es-S1699-695X2014000300011-1	T1	ENFERMEDAD	480	491	adenomegaly	30746006
es-S1699-695X2014000300011-1	T2	ENFERMEDAD	534	577	keratosis pilaris on the skin of the cheeks	5132005
es-S1699-695X2014000300011-1	T3	ENFERMEDAD	114	139	lesion on the right cheek	282757006
es-S1699-695X2014000300011-1	T4	ENFERMEDAD	1138	1152	nodular lesion	27925004
es-S1699-695X2014000300011-1	T5	ENFERMEDAD	1154	1178	residual telangiectasias	247479008
es-S1699-695X2014000300011-1	T6	ENFERMEDAD	1440	1454	ocular rosacea	200933006
es-S1699-695X2014000300011-1	T7	ENFERMEDAD	1494	1505	blepharitis	41446000
es-S1699-695X2014000300011-1	T8	ENFERMEDAD	1507	1516	chalazion	1482004
es-S1699-695X2014000300011-1	T9	ENFERMEDAD	1531	1552	loss of visual acuity	170728008
es-S0210-56912011000700007-1	T1	ENFERMEDAD	47	69	pulmonary tuberculosis	154283005
es-S0210-56912011000700007-1	T2	ENFERMEDAD	71	88	bladder carcinoma	255108000
es-S0210-56912011000700007-1	T3	ENFERMEDAD	167	184	diabetes mellitus	73211009
es-S0210-56912011000700007-1	T4	ENFERMEDAD	186	207	arterial hypertension	38341003
es-S0210-56912011000700007-1	T5	ENFERMEDAD	212	226	hyperuricaemia	35885006
es-S0210-56912011000700007-1	T6	ENFERMEDAD	398	407	skin rash	271807003
es-S0210-56912011000700007-1	T7	ENFERMEDAD	559	562	NET	768962006
es-S0210-56912011000700007-1	T8	ENFERMEDAD	688	707	respiratory failure	409623005
es-S0210-56912011000700007-1	T9	ENFERMEDAD	746	757	hypotension	45007003
es-S0210-56912011000700007-1	T10	ENFERMEDAD	852	864	skin lesions	95324001
es-S1130-01082008000900016-1	T1	ENFERMEDAD	109	168	lesion at the level of the uncinate process of the pancreas	3855007
es-S1130-01082008000900016-1	T2	ENFERMEDAD	445	483	dilatation of the main pancreatic duct	235969000
es-S1130-01082008000900016-1	T3	ENFERMEDAD	766	780	adenocarcinoma	443961001
es-S1130-01082008000900016-1	T4	ENFERMEDAD	1049	1070	lymphoepithelial cyst	419893006
es-S0365-66912010000200005-1	T1	ENFERMEDAD	106	126	anterior blepharitis	41446000
es-S0365-66912010000200005-1	T2	ENFERMEDAD	234	243	chalazion	1482004
es-S0365-66912010000200005-1	T3	ENFERMEDAD	438	457	sebaceous carcinoma	126491004
es-S0210-56912008000100008-3	T1	ENFERMEDAD	142	154	inferior AMI	73795002
es-S0210-56912008000100008-3	T2	ENFERMEDAD	346	383	extrasystolic ventricular tachycardia	25569003
es-S0210-56912008000100008-3	T3	ENFERMEDAD	746	766	inferobasal akinesia	195675009
es-S0210-56912008000100008-3	T4	ENFERMEDAD	94	114	subepicardial lesion	56265001
es-S0211-69952013000500032-2	T1	ENFERMEDAD	64	73	type 2 DM	44054006
es-S0211-69952013000500032-2	T2	ENFERMEDAD	75	89	morbid obesity	238136002
es-S0211-69952013000500032-2	T3	ENFERMEDAD	487	508	hydrosaline depletion	28560003
es-S0211-69952013000500032-2	T4	ENFERMEDAD	995	1038	pre-renal ARF secondary to volume depletion	722096006
es-S0211-69952013000500032-2	T5	ENFERMEDAD	1022	1038	volume depletion	28560003
es-S0211-69952013000500032-2	T6	ENFERMEDAD	1040	1053	hyponatraemia	89627008
es-S0211-69952013000500032-2	T7	ENFERMEDAD	1058	1070	hypokalaemia	43339004
es-S0211-69952013000500032-2	T8	ENFERMEDAD	1247	1266	respiratory failure	409623005
es-S0211-69952013000500032-2	T9	ENFERMEDAD	1271	1318	septic shock secondary to respiratory infection	76571007+275498002
es-S0211-69952013000500032-2	T10	ENFERMEDAD	1297	1318	respiratory infection	275498002
es-S0211-69952013000500032-2	T11	ENFERMEDAD	406	422	syncopal episode	272030005
es-S0212-16112012000300028-1	T1	ENFERMEDAD	76	99	alcoholic liver disease	41309000
es-S0212-16112012000300028-1	T2	ENFERMEDAD	168	208	manic symptoms related to alcohol intake	723929001
es-S0212-16112012000300028-1	T3	ENFERMEDAD	1466	1486	mild hypomagnesaemia	190855004
es-S0212-16112012000300028-1	T4	ENFERMEDAD	960	978	metabolic acidosis	59455009
es-S0212-16112012000300028-1	T5	ENFERMEDAD	1003	1024	respiratory alkalosis	111378004
es-S0212-16112012000300028-1	T6	ENFERMEDAD	946	958	hypokalaemia	43339004
es-S0212-16112012000300028-1	T7	ENFERMEDAD	1425	1437	hypokalaemia	43339004
es-S0212-16112012000300028-1	T8	ENFERMEDAD	648	673	bilateral facial weakness	95666008
es-S0212-16112012000300028-1	T9	ENFERMEDAD	1786	1806	electrolyte deficits	237840007
es-S0212-16112012000300028-1	T10	ENFERMEDAD	3171	3198	acute endocranial pathology	118945008
es-S0212-16112012000300028-1	T11	ENFERMEDAD	3235	3261	corticosubcortical atrophy	278849000
es-S0212-16112012000300028-1	T12	ENFERMEDAD	3602	3641	polyradicular sensory-motor involvement	75572007
es-S0212-16112012000300028-1	T13	ENFERMEDAD	3844	3866	alcoholic ketoacidosis	55571001
es-S0212-16112012000300028-1	T14	ENFERMEDAD	3917	3937	mild hypomagnesaemia	190855004
es-S0212-16112012000300028-1	T15	ENFERMEDAD	3903	3915	hypokalaemia	43339004
es-S0210-48062003000800013-1	T1	ENFERMEDAD	96	103	anaemia	271737000
es-S0210-48062003000800013-1	T2	ENFERMEDAD	246	265	atrial fibrillation	49436004
es-S0210-48062003000800013-1	T3	ENFERMEDAD	286	323	chronic obstructive pulmonary disease	13645005
es-S0210-48062003000800013-1	T4	ENFERMEDAD	767	774	anaemia	271737000
es-S0210-48062003000800013-1	T5	ENFERMEDAD	739	774	normocytic and normochromic anaemia	46737006
es-S0210-48062003000800013-1	T6	ENFERMEDAD	1039	1048	haematoma	385494008
es-S0210-48062003000800013-1	T7	ENFERMEDAD	1243	1262	vascular thrombosis	439129009
es-S0210-48062003000800013-1	T8	ENFERMEDAD	1192	1224	infiltration of the psoas muscle	94418000
es-S0210-48062003000800013-1	T9	ENFERMEDAD	1327	1338	tumour mass	55342001
es-S0210-48062003000800013-1	T10	ENFERMEDAD	1525	1536	tumour mass	55342001
es-S0210-48062003000800013-1	T11	ENFERMEDAD	1992	1994	M0	89474008
es-S0210-48062003000800013-1	T12	ENFERMEDAD	1899	1921	perirenal infiltration	94485005
es-S0210-48062003000800013-1	T13	ENFERMEDAD	1643	1654	tumour mass	55342001
es-S0210-48062003000800013-1	T14	ENFERMEDAD	2549	2575	renal carcinoma metastasis	702392008
es-S0210-48062003000800013-1	T15	ENFERMEDAD	2623	2641	metastatic lesions	128462008
es-S0210-48062003000800013-1	T16	ENFERMEDAD	2732	2739	anaemia	271737000
es-S0210-48062003000800013-1	T17	ENFERMEDAD	2997	3022	retroperitoneal haematoma	236002003
es-S0210-48062003000800013-1	T18	ENFERMEDAD	3328	3353	retroperitoneal haematoma	236002003
es-S0210-48062003000800013-1	T19	ENFERMEDAD	3013	3022	haematoma	385494008
es-S0210-48062003000800013-1	T20	ENFERMEDAD	3344	3353	haematoma	385494008
es-S0210-48062003000800013-1	T21	ENFERMEDAD	3240	3266	recurrence of renal tumour	25173007+126880001
es-S0004-06142009000100009-1	T1	ENFERMEDAD	60	77	testicular trauma	262921003
es-S0004-06142009000100009-1	T2	ENFERMEDAD	941	956	right hydrocele	26614003
es-S0004-06142009000100009-1	T3	ENFERMEDAD	947	956	hydrocele	26614003
es-S0004-06142009000100009-1	T4	ENFERMEDAD	1025	1034	hydrocele	26614003
es-S0004-06142009000100009-1	T5	ENFERMEDAD	995	1008	polyorchidism	17471001
es-S0004-06142009000100009-1	T6	ENFERMEDAD	1284	1299	right hydrocele	26614003
es-S0004-06142009000100009-1	T7	ENFERMEDAD	1290	1299	hydrocele	26614003
es-S0004-06142009000100009-1	T8	ENFERMEDAD	1489	1498	hydrocele	26614003
es-S0213-12852004000500002-1	T1	ENFERMEDAD	225	231	lesion	417163006
es-S0213-12852004000500002-1	T2	ENFERMEDAD	870	881	tumour mass	55342001
es-S1130-01082008001200016-1	T1	ENFERMEDAD	688	698	metastases	128462008
es-S1130-01082008001200016-1	T2	ENFERMEDAD	258	277	spindle cell tumour	363346000
es-S1130-01082008001200016-1	T3	ENFERMEDAD	393	397	GANT	128755003
es-S0210-48062007000700017-1	T1	ENFERMEDAD	40	49	ex-smoker	8517006
es-S0210-48062007000700017-1	T2	ENFERMEDAD	93	114	Myocardial infarction	22298006
es-S0210-48062007000700017-1	T3	ENFERMEDAD	118	147	Infrarenal abdominal aneurysm	444569004
es-S0210-48062007000700017-1	T4	ENFERMEDAD	165	180	renal lithiasis	95570007
es-S0210-48062007000700017-1	T5	ENFERMEDAD	184	205	Arterial hypertension	38341003
es-S0210-48062007000700017-1	T6	ENFERMEDAD	305	342	transitional carcinoma of the bladder	255109008
es-S0210-48062007000700017-1	T7	ENFERMEDAD	405	422	carcinoma in situ	68956006
es-S0210-48062007000700017-1	T8	ENFERMEDAD	451	468	tumour recurrence	25173007
es-S0210-48062007000700017-1	T9	ENFERMEDAD	499	516	carcinoma in situ	68956006
es-S0210-48062007000700017-1	T10	ENFERMEDAD	1095	1109	nodular lesion	27925004
es-S0210-48062007000700017-1	T11	ENFERMEDAD	1253	1284	poorly differentiated carcinoma	722688002
es-S0210-48062007000700017-1	T12	ENFERMEDAD	1886	1907	lymph node metastasis	94392001
es-S1130-63432014000200011-1	T1	ENFERMEDAD	141	147	smoker	77176002
es-S1130-63432014000200011-1	T2	ENFERMEDAD	172	196	type 2 diabetes mellitus	44054006
es-S1130-63432014000200011-1	T3	ENFERMEDAD	198	210	hypertension	38341003
es-S1130-63432014000200011-1	T4	ENFERMEDAD	212	231	atrial fibrillation	49436004
es-S1130-63432014000200011-1	T5	ENFERMEDAD	236	264	benign prostatic hyperplasia	266569009
es-S1130-63432014000200011-1	T6	ENFERMEDAD	49	51	SS	118611004
es-S1130-63432014000200011-1	T7	ENFERMEDAD	288	301	lichen planus	4776004
es-S1130-63432014000200011-1	T8	ENFERMEDAD	491	493	SS	118611004
es-S1130-63432014000200011-1	T9	ENFERMEDAD	787	795	insomnia	193462001
es-S1130-63432014000200011-1	T10	ENFERMEDAD	800	810	depression	394924000
es-S1130-63432014000200011-1	T11	ENFERMEDAD	3001	3018	vesicular lesions	275871006
es-S0376-78922009000100011-1	T1	ENFERMEDAD	222	240	penoscrotal lesion	33958003+49701002
es-S0376-78922009000100011-1	T2	ENFERMEDAD	379	395	infected sarcoma	424413001
es-S0376-78922009000100011-1	T3	ENFERMEDAD	399	423	lymphogranuloma venereum	186946009
es-S0376-78922009000100011-1	T4	ENFERMEDAD	164	170	lesion	417163006
es-S0376-78922009000100011-1	T5	ENFERMEDAD	234	240	lesion	417163006
es-S0376-78922009000100011-1	T6	ENFERMEDAD	831	844	tumour lesion	55342001
es-S0376-78922009000100011-1	T7	ENFERMEDAD	838	844	lesion	417163006
es-S0376-78922009000100011-1	T8	ENFERMEDAD	831	837	tumour	55342001
es-S0376-78922009000100011-1	T9	ENFERMEDAD	1642	1683	bilateral iliac and inguinal adenopathies	127159003+127199000
es-S0376-78922009000100011-1	T10	ENFERMEDAD	1731	1748	fistulous orifice	428794004
es-S0376-78922009000100011-1	T11	ENFERMEDAD	1866	1877	brucellosis	75702008
es-S0376-78922009000100011-1	T12	ENFERMEDAD	2282	2364	bilateral lymphadenopathies in the internal and external iliac and inguinal chains	127160008+127166002+127199000
es-S0376-78922009000100011-1	T13	ENFERMEDAD	2776	2799	metastatic infiltration	128462008
es-S0376-78922009000100011-1	T14	ENFERMEDAD	2835	2841	tumour	55342001
es-S0376-78922009000100011-1	T15	ENFERMEDAD	3225	3238	tumour lesion	55342001
es-S0376-78922009000100011-1	T16	ENFERMEDAD	3232	3238	lesion	417163006
es-S0376-78922009000100011-1	T17	ENFERMEDAD	3225	3231	tumour	55342001
es-S0376-78922009000100011-1	T18	ENFERMEDAD	3670	3690	carcinoma metastasis	79282002
es-S0376-78922009000100011-1	T19	ENFERMEDAD	4414	4431	tumour metastases	128462008
es-S0376-78922009000100011-1	T20	ENFERMEDAD	3948	3954	tumour	55342001
es-S0376-78922009000100011-1	T21	ENFERMEDAD	4094	4100	tumour	55342001
es-S0376-78922009000100011-1	T22	ENFERMEDAD	4291	4297	tumour	55342001
es-S0376-78922009000100011-1	T23	ENFERMEDAD	4414	4420	tumour	55342001
es-S0376-78922009000100011-1	T24	ENFERMEDAD	4291	4302	tumour mass	55342001
es-S0376-78922009000100011-1	T25	ENFERMEDAD	5482	5512	hypergonadotropic hypogonadism	370999003
es-S0376-78922009000100011-1	T26	ENFERMEDAD	5642	5655	benign tumour	3898006
es-S0376-78922009000100011-1	T27	ENFERMEDAD	5649	5655	tumour	55342001
es-S1139-13752009000200011-1	T1	ENFERMEDAD	53	81	Laurence-Moon-Biell syndrome	232059000
es-S1139-13752009000200011-1	T2	ENFERMEDAD	94	106	hypogonadism	48130008
es-S1139-13752009000200011-1	T3	ENFERMEDAD	112	119	obesity	414916001
es-S1139-13752009000200011-1	T4	ENFERMEDAD	121	139	mental retardation	110359009
es-S1139-13752009000200011-1	T5	ENFERMEDAD	141	152	polydactyly	367506006
es-S1139-13752009000200011-1	T6	ENFERMEDAD	154	174	retinitis pigmentosa	28835009
es-S1139-13752009000200011-1	T7	ENFERMEDAD	179	192	renal failure	723188008
es-S1139-13752009000200011-1	T8	ENFERMEDAD	312	329	venous thrombosis	111293003
es-S1139-13752009000200011-1	T9	ENFERMEDAD	531	542	peritonitis	48661000
es-S1139-13752009000200011-1	T10	ENFERMEDAD	712	723	peritonitis	48661000
es-S1139-13752009000200011-1	T11	ENFERMEDAD	547	573	severe hyperparathyroidism	66999008
es-S1139-13752009000200011-1	T12	ENFERMEDAD	816	847	staphylococcal tunnel infection	56038003
es-S1139-13752009000200011-1	T13	ENFERMEDAD	1033	1079	peritoneal eventration at the catheter orifice	713724000
es-S1139-13752009000200011-1	T14	ENFERMEDAD	1109	1170	sclerosis and calcification of the entire peritoneal membrane	66579008
es-S1139-13752009000200011-1	T15	ENFERMEDAD	1468	1479	peritonitis	48661000
es-S1139-13752009000200011-1	T16	ENFERMEDAD	1622	1649	femoropopliteal obstruction	302300004
es-S1139-13752009000200011-1	T17	ENFERMEDAD	1678	1702	peritoneal calcification	66579008
es-S0365-66912012000200005-1	T1	ENFERMEDAD	115	137	pituitary hypofunction	74728003
es-S0365-66912012000200005-1	T2	ENFERMEDAD	898	908	granulomas	128561003
es-S0365-66912012000200005-1	T3	ENFERMEDAD	1164	1188	deep axillary adenopathy	127189005
es-S0365-66912012000200005-1	T4	ENFERMEDAD	1238	1249	sarcoidosis	31541009
es-S0365-66912012000200005-1	T5	ENFERMEDAD	1417	1435	panhypopituitarism	32390006
es-S0365-66912012000200005-1	T6	ENFERMEDAD	1437	1449	hypogonadism	48130008
es-S0365-66912012000200005-1	T7	ENFERMEDAD	1451	1464	hypocorticism	237785004
es-S0365-66912012000200005-1	T8	ENFERMEDAD	1291	1302	sarcoidosis	31541009
es-S0365-66912012000200005-1	T9	ENFERMEDAD	1856	1877	peripapillary atrophy	420535003
es-S0365-66912012000200005-1	T10	ENFERMEDAD	1914	1935	peripapillary atrophy	420535003
es-S0365-66912012000200005-1	T11	ENFERMEDAD	1905	1935	temporal peripapillary atrophy	420535003
es-S0378-48352004000200007-1	T1	ENFERMEDAD	452	479	left frontal lobe menigioma	189164002
es-S0378-48352004000200007-1	T2	ENFERMEDAD	569	591	meningeal osteosarcoma	404077005
es-S0378-48352004000200007-1	T3	ENFERMEDAD	670	687	osteogenic tumour	115239009
es-S0378-48352004000200007-1	T4	ENFERMEDAD	201	220	left frontal lesion	301766008
es-S0378-48352004000200007-1	T5	ENFERMEDAD	59	79	intellectual deficit	247578003
es-S0378-48352004000200007-1	T6	ENFERMEDAD	361	397	dilatation of the lateral ventricles	6210001
es-S0378-48352004000200007-1	T7	ENFERMEDAD	1009	1020	hydrothorax	79231000
es-S0378-48352004000200007-1	T8	ENFERMEDAD	1223	1249	frontal meningeal neoplasm	126959008
es-S0378-48352004000200007-1	T9	ENFERMEDAD	1308	1328	ventricular collapse	431468008
es-S0378-48352004000200007-1	T10	ENFERMEDAD	1064	1086	metastatic involvement	14799000
es-S0378-48352004000200007-1	T11	ENFERMEDAD	1448	1524	osteosarcoma of the dural meninx, with infiltration of brain tissue and bone	870318006
es-S0378-48352004000200007-1	T12	ENFERMEDAD	2305	2337	metastatic nodules in both lungs	94391008
es-S0378-48352004000200007-1	T13	ENFERMEDAD	2082	2102	intellectual deficit	247578003
es-S0378-48352004000200007-1	T14	ENFERMEDAD	2649	2686	thrombosis of the left femoral system	16012991000119101
es-S0378-48352004000200007-1	T15	ENFERMEDAD	2702	2722	pulmonary metastases	94391008
es-S0210-56912006000800008-1	T1	ENFERMEDAD	19	26	drinker	7200002
es-S0210-56912006000800008-1	T2	ENFERMEDAD	307	330	muco-cutaneous jaundice	18165001
es-S0210-56912006000800008-1	T3	ENFERMEDAD	340	354	encephalopathy	81308009
es-S0210-56912006000800008-1	T4	ENFERMEDAD	359	366	ascites	389026000
es-S0210-56912006000800008-1	T5	ENFERMEDAD	955	962	ascites	389026000
es-S0210-56912006000800008-1	T6	ENFERMEDAD	932	944	splenomegaly	16294009
es-S0210-56912006000800008-1	T7	ENFERMEDAD	1086	1136	acute alcoholic hepatitis on chronic liver disease	307757001
es-S0210-56912006000800008-1	T8	ENFERMEDAD	1115	1136	chronic liver disease	328383001
es-S0210-56912006000800008-1	T9	ENFERMEDAD	1376	1398	hepatic encephalopathy	13920009
es-S0210-56912006000800008-1	T10	ENFERMEDAD	1416	1435	acute renal failure	14669001
es-S0210-56912006000800008-1	T11	ENFERMEDAD	1384	1398	encephalopathy	81308009
es-S0210-56912006000800008-1	T12	ENFERMEDAD	1461	1481	hepatorenal syndrome	51292008
es-S0210-56912006000800008-1	T13	ENFERMEDAD	1811	1814	SHR	51292008
es-S1130-05582012000100005-1	T1	ENFERMEDAD	92	99	fistula	428794004
es-S1130-05582012000100005-1	T2	ENFERMEDAD	323	330	fistula	428794004
es-S1130-05582012000100005-1	T3	ENFERMEDAD	431	438	fistula	428794004
es-S1130-05582012000100005-1	T4	ENFERMEDAD	302	312	dehiscence	11108009
es-S1130-05582012000100005-1	T5	ENFERMEDAD	83	99	oronasal fistula	370485008
es-S1130-05582012000100005-1	T6	ENFERMEDAD	314	330	oronasal fistula	370485008
es-S1130-05582012000100005-1	T7	ENFERMEDAD	422	438	oronasal fistula	370485008
es-S1130-05582012000100005-1	T8	ENFERMEDAD	360	380	nasal reflux of food	89488007
es-S1130-05582012000100005-1	T9	ENFERMEDAD	422	490	oronasal fistula at the junction of the primary and secondary palate	370485008
es-S1130-05582012000100005-1	T10	ENFERMEDAD	344	355	rhinophonia	289190003
es-S1130-05582012000100005-1	T11	ENFERMEDAD	574	581	fistula	428794004
es-S1130-05582012000100005-1	T12	ENFERMEDAD	837	844	fistula	428794004
es-S1130-05582012000100005-1	T13	ENFERMEDAD	720	734	palatal defect	128337009
es-S1130-05582012000100005-1	T14	ENFERMEDAD	963	970	fistula	428794004
es-S1130-05582012000100005-1	T15	ENFERMEDAD	1335	1342	fistula	428794004
es-S1130-05582012000100005-1	T16	ENFERMEDAD	1326	1342	oronasal fistula	370485008
es-S1130-05582012000100005-1	T17	ENFERMEDAD	1465	1474	ischaemia	52674009
es-S1130-05582012000100005-1	T18	ENFERMEDAD	1569	1576	fistula	428794004
es-S1130-05582012000100005-1	T19	ENFERMEDAD	1599	1609	dehiscence	11108009
es-S0211-69952014000200016-1	T1	ENFERMEDAD	56	79	iron deficiency anaemia	87522002
es-S0211-69952014000200016-1	T2	ENFERMEDAD	72	79	anaemia	271737000
es-S0211-69952014000200016-1	T3	ENFERMEDAD	185	192	anaemia	271737000
es-S0211-69952014000200016-1	T4	ENFERMEDAD	850	857	anaemia	271737000
es-S0211-69952014000200016-1	T5	ENFERMEDAD	299	324	post-transfusion reaction	82545002
es-S0211-69952014000200016-1	T6	ENFERMEDAD	825	907	intravascular haemolytic anaemia of autoimmune origin due to blood incompatibility	413603009
es-S0211-69952014000200016-1	T7	ENFERMEDAD	1346	1353	anaemia	271737000
es-S0376-78922015000400013-1	T1	ENFERMEDAD	339	358	chronic lymphoedema	28590005
es-S0376-78922015000400013-1	T2	ENFERMEDAD	477	487	filariasis	105706003
es-S0365-66912007000900009-1	T1	ENFERMEDAD	203	228	autoimmune Evans syndrome	75331009
es-S0365-66912007000900009-1	T2	ENFERMEDAD	536	566	posterior subcapsular cataract	315353005
es-S0365-66912007000900009-1	T3	ENFERMEDAD	628	723	neurosensory and retinal pigment epithelium detachment (RPE) in the posterior pole of both eyes	232067008
es-S0365-66912007000900009-1	T4	ENFERMEDAD	558	566	cataract	193570009
es-S0365-66912007000900009-1	T5	ENFERMEDAD	951	962	detachments	42059000
es-S0365-66912007000900009-1	T6	ENFERMEDAD	780	787	lesions	157670007
es-S0365-66912007000900009-1	T7	ENFERMEDAD	879	886	lesions	157670007
es-S0365-66912007000900009-1	T8	ENFERMEDAD	1461	1508	diffuse large B-cell lymphoma with CD20+ marker	46732000
es-S0365-66912007000900009-1	T9	ENFERMEDAD	1482	1490	lymphoma	118600007
es-S0365-66912007000900009-1	T10	ENFERMEDAD	1578	1586	lymphoma	118600007
es-S0365-66912007000900009-1	T11	ENFERMEDAD	1978	1986	lymphoma	118600007
es-S0365-66912007000900009-1	T12	ENFERMEDAD	2231	2239	cataract	193570009
es-S0365-66912007000900009-1	T13	ENFERMEDAD	2159	2170	detachments	42059000
es-S0365-66912007000900009-1	T14	ENFERMEDAD	1161	1181	persistent diarrhoea	236071009
es-S0365-66912007000900009-1	T15	ENFERMEDAD	2076	2083	lesions	157670007
es-S1134-80462009000800004-1	T1	ENFERMEDAD	378	395	phantom limb pain	5771000119106
es-S1134-80462009000800004-1	T2	ENFERMEDAD	1478	1485	lesions	157670007
es-S1134-80462009000800004-1	T3	ENFERMEDAD	2184	2201	phantom limb pain	5771000119106
es-S1134-80462009000800004-1	T4	ENFERMEDAD	2507	2516	depressed	35489007
es-S0212-71992006000700008-1	T1	ENFERMEDAD	107	124	convulsive status	230456007
es-S0212-71992006000700008-1	T2	ENFERMEDAD	23	29	smoker	77176002
es-S0212-71992006000700008-1	T3	ENFERMEDAD	465	482	basal atelectasis	46621007
es-S0212-71992006000700008-1	T4	ENFERMEDAD	958	967	pneumonia	233604007
es-S0212-71992006000700008-1	T5	ENFERMEDAD	1482	1502	Korsakoff's syndrome	69482004
es-S0212-71992006000700008-1	T6	ENFERMEDAD	1896	1905	pneumonia	233604007
es-S0212-71992006000700008-1	T7	ENFERMEDAD	2154	2157	ELP	445014002
es-S0212-71992006000700008-1	T8	ENFERMEDAD	2464	2506	epidermoid carcinoma of the pyriform sinus	707704007
es-S0212-71992006000700008-1	T9	ENFERMEDAD	1820	1829	neoplasia	55342001
es-S0365-66912006000600010-2	T1	ENFERMEDAD	51	75	bilateral loss of vision	105597003
es-S0365-66912006000600010-2	T2	ENFERMEDAD	213	221	epilepsy	84757009
es-S0365-66912006000600010-2	T3	ENFERMEDAD	354	379	bilateral central scotoma	346991000119107
es-S0365-66912006000600010-2	T4	ENFERMEDAD	402	423	bilateral maculopathy	15998351000119102
es-S0365-66912006000600010-2	T5	ENFERMEDAD	61	75	loss of vision	267631003
es-S1130-01082008001200016-2	T1	ENFERMEDAD	171	195	bilobar liver metastases	94381002
es-S1130-01082008001200016-2	T2	ENFERMEDAD	179	195	liver metastases	94381002
es-S1130-01082008001200016-2	T3	ENFERMEDAD	536	552	liver metastases	94381002
es-S1130-01082008001200016-2	T4	ENFERMEDAD	400	404	GANT	128755003
es-S0004-06142008000600014-1	T1	ENFERMEDAD	1511	1536	adult embryonal carcinoma	1156454002
es-S0004-06142008000600014-1	T2	ENFERMEDAD	1541	1549	teratoma	36591000119102
es-S1130-01082008000100010-1	T1	ENFERMEDAD	28	34	smoker	77176002
es-S1130-01082008000100010-1	T2	ENFERMEDAD	81	95	duodenal ulcus	51868009
es-S1130-01082008000100010-1	T3	ENFERMEDAD	155	164	neoplasia	55342001
es-S1130-01082008000100010-1	T4	ENFERMEDAD	1226	1231	ulcer	429040005
es-S1130-01082008000100010-1	T5	ENFERMEDAD	1173	1190	malignant disease	264547004
es-S1130-01082008000100010-1	T6	ENFERMEDAD	1326	1335	neoplasia	55342001
es-S1130-01082008000100010-1	T7	ENFERMEDAD	1690	1707	tumour recurrence	25173007
es-S1130-01082008000100010-1	T8	ENFERMEDAD	2111	2120	neoplasia	55342001
es-S1130-05582017000100031-1	T1	ENFERMEDAD	52	85	partial edentulism of both arches	371084005+371083004
es-S1130-05582017000100031-1	T2	ENFERMEDAD	535	540	Wound	416462003
es-S1130-01082008000800019-1	T1	ENFERMEDAD	75	90	Down's syndrome	41040004
es-S1130-01082008000800019-1	T2	ENFERMEDAD	95	120	severe mental retardation	40700009
es-S1130-01082008000800019-1	T3	ENFERMEDAD	445	461	gastric volvulus	71851009
es-S1130-01082008000800019-1	T4	ENFERMEDAD	558	570	dolichocolon	30468000
